filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
pythonrobotics\tests\test_mypy_type_check.py,blacklist,B404,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,Consider possible security implications associated with the subprocess module.,2,0,17,[2],https://bandit.readthedocs.io/en/1.8.6/blacklists/blacklist_imports.html#b404-import-subprocess
pythonrobotics\tests\test_mypy_type_check.py,start_process_with_partial_path,B607,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,Starting a process with a partial executable path,20,10,25,"[20, 21, 22, 23, 24, 25, 26, 27, 28]",https://bandit.readthedocs.io/en/1.8.6/plugins/b607_start_process_with_partial_path.html
pythonrobotics\tests\test_mypy_type_check.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,subprocess call - check for execution of untrusted input.,20,10,25,"[20, 21, 22, 23, 24, 25, 26, 27, 28]",https://bandit.readthedocs.io/en/1.8.6/plugins/b603_subprocess_without_shell_equals_true.html
pythonrobotics\tests\test_mypy_type_check.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,8,22,[46],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_point_cloud_sampling.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,9,4,64,[9],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_point_cloud_sampling.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,10,4,67,[10],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_point_cloud_sampling.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,11,4,62,[11],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_priority_based_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,35,8,64,[35],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_priority_based_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,36,8,64,[36],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_reeds_shepp_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,9,4,41,[9],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_reeds_shepp_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,10,4,41,[10],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_reeds_shepp_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,11,4,45,[11],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_reeds_shepp_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,12,4,40,[12],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_reeds_shepp_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,13,4,40,[13],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_reeds_shepp_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,14,4,44,[14],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_reeds_shepp_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,24,4,29,[24],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_rrt_star.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,19,4,27,[19],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_rrt_star.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,32,4,27,[32],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_rrt_star_reeds_shepp.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,33,8,87,[33],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_rrt_star_reeds_shepp.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,42,4,23,[42],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_rrt_with_pathsmoothing_radius.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,43,12,81,"[43, 44]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_safe_interval_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,24,4,31,[24],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_safe_interval_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,27,4,41,[27],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_space_time_astar.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,24,4,31,[24],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_space_time_astar.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,27,4,41,[27],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_space_time_astar.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,29,4,42,[29],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_spiral_spanning_tree_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,27,4,45,[27],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_state_machine.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,11,4,51,[11],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_state_machine.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,25,4,48,[25],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_state_machine.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,40,4,29,[40],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_state_machine.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,47,4,33,[47],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,15,4,52,[15],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,17,4,59,[17],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_wavefront_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,18,4,35,[18],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_wavefront_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,23,4,35,[23],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
