Commit Hash,Commit Message,File Name,Source Code Before File Path,Source Code After File Path,Diff File Path,LLM Inference (fix type),Rectified Message,MI_Before,MI_After,CC_Before,CC_After,LOC_Before,LOC_After,MI_Change,CC_Change,LOC_Change
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,check.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_check.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_check.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_check.py_diff.txt,add missing_reqs and incompatible_reqs to commit,add diff to check_requirements,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,completion.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_completion.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_completion.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_completion.py_diff.txt,add commands to complete,add more info to completion.py,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,download.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_download.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_download.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_download.py_diff.txt,add missing packages to the commit,add a note about the fix type,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,freeze.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_freeze.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_freeze.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_freeze.py_diff.txt,add freeze command,add missing import,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,hash.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_hash.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_hash.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_hash.py_diff.txt,add hash command,add a comment,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,help.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_help.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_help.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_help.py_diff.txt,add more info to help,add more info to help.py,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,install.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_install.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_install.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_install.py_diff.txt,add more install command,add install.py to commit message,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,list.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_list.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_list.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_list.py_diff.txt,add --list to index,add a comment,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,search.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_search.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_search.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_search.py_diff.txt,add search command,add a comment,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,show.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_show.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_show.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_show.py_diff.txt,add show command,add fix type to commit message,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,uninstall.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_uninstall.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_uninstall.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_uninstall.py_diff.txt,add missing release command,add more info to the commit message,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,wheel.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_wheel.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_wheel.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_wheel.py_diff.txt,add missing setup.py file,add comment to wheel.py,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,__init__.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_diff.txt,add more meta-path support,add note about meta-path,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,__init__.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_diff.txt,update commit message,add fix type to fix,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,dictconfig.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_dictconfig.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_dictconfig.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_dictconfig.cpython-36.pyc_diff.txt,update commit message,add fix type to commit message,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,dictconfig.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_dictconfig.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_dictconfig.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_dictconfig.py_diff.txt,add missing missing import,add comment,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,download.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_download.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_download.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_download.py_diff.txt,add missing packages to the commit,add a note about the fix type,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,exceptions.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_exceptions.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_exceptions.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_exceptions.py_diff.txt,add more exceptions to the commit message,add more info to commit message,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,index.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_index.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_index.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_index.py_diff.txt,add pypi index,add fix type to pypi index.py,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,locations.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_locations.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_locations.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_locations.py_diff.txt,add missing code to install,add comment,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,__init__.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_diff.txt,add more meta-path support,add note about meta-path,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,__init__.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_diff.txt,update commit message,add fix type to fix,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,index.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_index.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_index.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_index.cpython-36.pyc_diff.txt,update commit message,add fix type to fix_index.py,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,index.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_index.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_index.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_index.py_diff.txt,add pypi index,add fix type to pypi index.py,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,__init__.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_diff.txt,add more meta-path support,add note about meta-path,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,__init__.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_diff.txt,update commit message,add fix type to fix,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,check.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_check.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_check.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_check.cpython-36.pyc_diff.txt,fix commit,add more info to check.py,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,freeze.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_freeze.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_freeze.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_freeze.cpython-36.pyc_diff.txt,fix commit,add missing space,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,check.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_check.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_check.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_check.py_diff.txt,add missing_reqs and incompatible_reqs to commit,add diff to check_requirements,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,freeze.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_freeze.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_freeze.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_freeze.py_diff.txt,add freeze command,add missing import,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,pep425tags.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_pep425tags.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_pep425tags.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_pep425tags.py_diff.txt,add support for python 2.5 and 3.4,add comment,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,__init__.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_diff.txt,add more meta-path support,add note about meta-path,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,__init__.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_diff.txt,update commit message,add fix type to fix,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,req_file.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_file.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_file.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_file.cpython-36.pyc_diff.txt,fix a commit,add more info to the commit message,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,req_install.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_install.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_install.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_install.cpython-36.pyc_diff.txt,add missing commit,add missing commit message,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,req_set.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_set.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_set.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_set.cpython-36.pyc_diff.txt,fix a commit,add missing spaces,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,req_uninstall.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_uninstall.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_uninstall.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_uninstall.cpython-36.pyc_diff.txt,fix a commit,add missing line,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,req_file.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_file.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_file.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_file.py_diff.txt,add missing version number,add missing version number to commit message,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,req_install.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_install.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_install.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_install.py_diff.txt,add missing imports,add missing imports to commit message,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,req_set.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_set.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_set.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_set.py_diff.txt,add missing dependencies,add a comment,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,req_uninstall.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_uninstall.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_uninstall.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_req_uninstall.py_diff.txt,add missing classes to uninstallpathset,add a comment,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,status_codes.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_status_codes.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_status_codes.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_status_codes.py_diff.txt,add missing missing missing tag,update commit message,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,__init__.py,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.py_diff.txt,add more meta-path support,add note about meta-path,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,__init__.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb___init__.cpython-36.pyc_diff.txt,update commit message,add fix type to fix,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,appdirs.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_appdirs.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_appdirs.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_appdirs.cpython-36.pyc_diff.txt,update commit message,add fix type to commit message,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,build.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_build.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_build.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_build.cpython-36.pyc_diff.txt,add missing commit,add fix type to build.py,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,deprecation.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_deprecation.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_deprecation.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_deprecation.cpython-36.pyc_diff.txt,update commit,add missing line,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,encoding.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_encoding.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_encoding.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_encoding.cpython-36.pyc_diff.txt,update commit message,add fix type to fix,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,filesystem.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_filesystem.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_filesystem.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_filesystem.cpython-36.pyc_diff.txt,fix commit,add more info to fix_path_owner,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,glibc.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_glibc.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_glibc.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_glibc.cpython-36.pyc_diff.txt,update commit message,add fix type to glibc_version_string,,,,,,,,,
21adbd61fb2fb19bd135b1c0107c82b4f0c704bb,worked on chi squared and started building a new maths helper class,hashes.cpython-36.pyc,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_hashes.cpython-36.pyc_before.txt,codes/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_hashes.cpython-36.pyc_after.txt,diffs/21adbd61fb2fb19bd135b1c0107c82b4f0c704bb_hashes.cpython-36.pyc_diff.txt,update commit message,add fix type to commit message,,,,,,,,,
